0.04503929313315744 , 1 , 771
0.0 , 2 , 771
-0.499999999999999 , 3 , 771
0 , 4 , 771
0.3162277660168379 , 5 , 771
-0.13641372153267053 , 6 , 771
-0.07781658797064037 , 7 , 771
-0.04893545230443331 , 8 , 771
-0.40824829046386385 , 9 , 771
-0.006978985634535201 , 10 , 771
0.2634038701184238 , 11 , 771
0.19425717247145283 , 12 , 771
-0.003715249656060056 , 13 , 771
0.48528470998649115 , 14 , 771
0.1443148351817771 , 15 , 771
0.15273119446686223 , 16 , 771
0.2250175801852048 , 17 , 771
0.1993153627292131 , 18 , 771
0.30012252399939005 , 19 , 771
0.1819958356290432 , 20 , 771
0.16861352049031564 , 21 , 771
0.041069406908913156 , 22 , 771
0.16891263115251906 , 23 , 771
0.07024393586862626 , 24 , 771
0.3951040871008856 , 25 , 771
0.0 , 26 , 771
-0.5000000000000007 , 27 , 771
-0.3172083195826088 , 28 , 771
-0.18463723646899985 , 29 , 771
0.07218442530221471 , 30 , 771
0 , 31 , 771
-0.04682929057908344 , 32 , 771
-0.5 , 33 , 771
-0.49099025303098287 , 34 , 771
0 , 35 , 771
-1.0 , 36 , 771
0.566352113954854 , 37 , 771
0.07597483633981536 , 38 , 771
0 , 39 , 771
0.6577935144802718 , 40 , 771
0.04550332017819345 , 41 , 771
0.1721646953954432 , 42 , 771
0.050373461092804335 , 43 , 771
0.07379322468664723 , 44 , 771
0.1992541925546866 , 45 , 771
-0.5111986324432479 , 46 , 771
0.4082482904638631 , 47 , 771
-0.17880929292958864 , 48 , 771
-0.08531053836962336 , 49 , 771
0 , 50 , 771
-0.018154831053290434 , 51 , 771
0.761840059364464 , 52 , 771
0.5773502691896258 , 53 , 771
-0.31622776601684094 , 54 , 771
-1.0 , 55 , 771
0.0872726521496686 , 56 , 771
0.10306292201141623 , 57 , 771
-0.17456413381883573 , 58 , 771
-0.24229737376781013 , 59 , 771
0.10256694451032847 , 60 , 771
0.872871560943971 , 61 , 771
0.21666891099030988 , 62 , 771
0.0185984158544041 , 63 , 771
0.24414604876513943 , 64 , 771
-0.47849370837684896 , 65 , 771
0.5033222956847166 , 66 , 771
0 , 67 , 771
0.07585341080633831 , 68 , 771
-0.2500590946704865 , 69 , 771
0.014850430947195913 , 70 , 771
-0.5937373058169175 , 71 , 771
-0.13289204978929656 , 72 , 771
-0.5699704467430111 , 73 , 771
